,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turn_over,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9,time
20210104140723400,b'CFFEX',b'IF2101',5273.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68827.0,0.0,108320561340.0,0.0,79333.0,0.0,20210104,20210104,140723400,5227.0,5216.2,90826.0,5273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140723400
20210104140723900,b'CFFEX',b'IF2101',5273.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68827.0,0.0,108320561340.0,0.0,79333.0,0.0,20210104,20210104,140723900,5227.0,5216.2,90826.0,5273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140723900
20210104140724400,b'CFFEX',b'IF2101',5273.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68828.0,1.0,108322143300.0,1581960.0,79334.0,1.0,20210104,20210104,140724400,5227.0,5216.2,90826.0,5273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140724400
20210104140724900,b'CFFEX',b'IF2101',5273.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68829.0,1.0,108323725320.0,1582020.0,79334.0,0.0,20210104,20210104,140724900,5227.0,5216.2,90826.0,5273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140724900
20210104140725400,b'CFFEX',b'IF2101',5273.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68829.0,0.0,108323725320.0,0.0,79334.0,0.0,20210104,20210104,140725400,5227.0,5216.2,90826.0,5273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140725400
20210104140725900,b'CFFEX',b'IF2101',5273.8,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68830.0,1.0,108325307460.0,1582140.0,79334.0,0.0,20210104,20210104,140725900,5227.0,5216.2,90826.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140725900
20210104140727400,b'CFFEX',b'IF2101',5274.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68833.0,3.0,108330054000.0,4746540.0,79332.0,-2.0,20210104,20210104,140727400,5227.0,5216.2,90826.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140727400
20210104140727900,b'CFFEX',b'IF2101',5274.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68833.0,0.0,108330054000.0,0.0,79332.0,0.0,20210104,20210104,140727900,5227.0,5216.2,90826.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140727900
20210104140728400,b'CFFEX',b'IF2101',5274.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68833.0,0.0,108330054000.0,0.0,79332.0,0.0,20210104,20210104,140728400,5227.0,5216.2,90826.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140728400
20210104140728900,b'CFFEX',b'IF2101',5274.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68833.0,0.0,108330054000.0,0.0,79332.0,0.0,20210104,20210104,140728900,5227.0,5216.2,90826.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140728900
20210104140729400,b'CFFEX',b'IF2101',5273.8,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68835.0,2.0,108333218280.0,3164280.0,79332.0,0.0,20210104,20210104,140729400,5227.0,5216.2,90826.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140729400
20210104140729900,b'CFFEX',b'IF2101',5273.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68839.0,4.0,108339546660.0,6328380.0,79332.0,0.0,20210104,20210104,140729900,5227.0,5216.2,90826.0,5273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140729900
20210104140730400,b'CFFEX',b'IF2101',5273.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68839.0,0.0,108339546660.0,0.0,79332.0,0.0,20210104,20210104,140730400,5227.0,5216.2,90826.0,5273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140730400
20210104140730900,b'CFFEX',b'IF2101',5273.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68839.0,0.0,108339546660.0,0.0,79332.0,0.0,20210104,20210104,140730900,5227.0,5216.2,90826.0,5273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140730900
20210104140731400,b'CFFEX',b'IF2101',5273.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68839.0,0.0,108339546660.0,0.0,79332.0,0.0,20210104,20210104,140731400,5227.0,5216.2,90826.0,5273.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140731400
20210104140731900,b'CFFEX',b'IF2101',5273.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68840.0,1.0,108341128620.0,1581960.0,79333.0,1.0,20210104,20210104,140731900,5227.0,5216.2,90826.0,5273.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140731900
20210104140732400,b'CFFEX',b'IF2101',5273.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68840.0,0.0,108341128620.0,0.0,79333.0,0.0,20210104,20210104,140732400,5227.0,5216.2,90826.0,5273.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140732400
20210104140732900,b'CFFEX',b'IF2101',5273.6,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68841.0,1.0,108342710700.0,1582080.0,79334.0,1.0,20210104,20210104,140732900,5227.0,5216.2,90826.0,5273.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140732900
20210104140733400,b'CFFEX',b'IF2101',5273.6,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68843.0,2.0,108345874920.0,3164220.0,79334.0,0.0,20210104,20210104,140733400,5227.0,5216.2,90826.0,5273.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140733400
20210104140733900,b'CFFEX',b'IF2101',5273.6,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68843.0,0.0,108345874920.0,0.0,79334.0,0.0,20210104,20210104,140733900,5227.0,5216.2,90826.0,5273.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140733900
20210104140734400,b'CFFEX',b'IF2101',5274.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68846.0,3.0,108350621520.0,4746600.0,79335.0,1.0,20210104,20210104,140734400,5227.0,5216.2,90826.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140734400
20210104140734900,b'CFFEX',b'IF2101',5274.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68848.0,2.0,108353786040.0,3164520.0,79333.0,-2.0,20210104,20210104,140734900,5227.0,5216.2,90826.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140734900
20210104140735400,b'CFFEX',b'IF2101',5274.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68855.0,7.0,108364861860.0,11075820.0,79332.0,-1.0,20210104,20210104,140735400,5227.0,5216.2,90826.0,5274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140735400
20210104140736400,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68857.0,2.0,108368026500.0,3164640.0,79333.0,1.0,20210104,20210104,140736400,5227.0,5216.2,90826.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140736400
20210104140736900,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68857.0,0.0,108368026500.0,0.0,79333.0,0.0,20210104,20210104,140736900,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140736900
20210104140737400,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68858.0,1.0,108369608820.0,1582320.0,79333.0,0.0,20210104,20210104,140737400,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140737400
20210104140737900,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68858.0,0.0,108369608820.0,0.0,79333.0,0.0,20210104,20210104,140737900,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140737900
20210104140738400,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68858.0,0.0,108369608820.0,0.0,79333.0,0.0,20210104,20210104,140738400,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140738400
20210104140738900,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68859.0,1.0,108371191140.0,1582320.0,79333.0,0.0,20210104,20210104,140738900,5227.0,5216.2,90826.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140738900
20210104140739400,b'CFFEX',b'IF2101',5274.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68862.0,3.0,108375937920.0,4746780.0,79333.0,0.0,20210104,20210104,140739400,5227.0,5216.2,90826.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140739400
20210104140739900,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68867.0,5.0,108383849160.0,7911240.0,79335.0,2.0,20210104,20210104,140739900,5227.0,5216.2,90826.0,5274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140739900
20210104140740400,b'CFFEX',b'IF2101',5274.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68868.0,1.0,108385431420.0,1582260.0,79335.0,0.0,20210104,20210104,140740400,5227.0,5216.2,90826.0,5274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140740400
20210104140740900,b'CFFEX',b'IF2101',5274.2,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68868.0,0.0,108385431420.0,0.0,79335.0,0.0,20210104,20210104,140740900,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140740900
20210104140741400,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68870.0,2.0,108388596120.0,3164700.0,79336.0,1.0,20210104,20210104,140741400,5227.0,5216.2,90826.0,5274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140741400
20210104140741900,b'CFFEX',b'IF2101',5274.8,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68871.0,1.0,108390178560.0,1582440.0,79336.0,0.0,20210104,20210104,140741900,5227.0,5216.2,90826.0,5274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140741900
20210104140742400,b'CFFEX',b'IF2101',5274.8,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68871.0,0.0,108390178560.0,0.0,79336.0,0.0,20210104,20210104,140742400,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140742400
20210104140742900,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68872.0,1.0,108391760880.0,1582320.0,79337.0,1.0,20210104,20210104,140742900,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140742900
20210104140743400,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68874.0,2.0,108394925640.0,3164760.0,79338.0,1.0,20210104,20210104,140743400,5227.0,5216.2,90826.0,5274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140743400
20210104140743900,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68876.0,2.0,108398090280.0,3164640.0,79339.0,1.0,20210104,20210104,140743900,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140743900
20210104140744400,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68877.0,1.0,108399672600.0,1582320.0,79338.0,-1.0,20210104,20210104,140744400,5227.0,5216.2,90826.0,5274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140744400
20210104140744900,b'CFFEX',b'IF2101',5274.4,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68877.0,0.0,108399672600.0,0.0,79338.0,0.0,20210104,20210104,140744900,5227.0,5216.2,90826.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140744900
20210104140745900,b'CFFEX',b'IF2101',5274.8,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68879.0,2.0,108402837480.0,3164880.0,79337.0,-1.0,20210104,20210104,140745900,5227.0,5216.2,90826.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140745900
20210104140746400,b'CFFEX',b'IF2101',5274.8,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68879.0,0.0,108402837480.0,0.0,79337.0,0.0,20210104,20210104,140746400,5227.0,5216.2,90826.0,5274.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140746400
20210104140747400,b'CFFEX',b'IF2101',5274.8,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68881.0,2.0,108406002360.0,3164880.0,79337.0,0.0,20210104,20210104,140747400,5227.0,5216.2,90826.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140747400
20210104140747900,b'CFFEX',b'IF2101',5275.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68885.0,4.0,108412332360.0,6330000.0,79340.0,3.0,20210104,20210104,140747900,5227.0,5216.2,90826.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140747900
20210104140748400,b'CFFEX',b'IF2101',5275.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68885.0,0.0,108412332360.0,0.0,79340.0,0.0,20210104,20210104,140748400,5227.0,5216.2,90826.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140748400
20210104140749400,b'CFFEX',b'IF2101',5275.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68885.0,0.0,108412332360.0,0.0,79340.0,0.0,20210104,20210104,140749400,5227.0,5216.2,90826.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140749400
20210104140749900,b'CFFEX',b'IF2101',5275.0,5230.0,5295.6,5192.0,0.0,5737.8,4694.6,68885.0,0.0,108412332360.0,0.0,79340.0,0.0,20210104,20210104,140749900,5227.0,5216.2,90826.0,5274.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104140749900
